card1,count,mean
16475,11,0.6363636363636364
14491,11,0.0
6536,11,0.0
6223,11,0.0
14083,11,0.0
15587,11,0.0
11967,11,0.0
8994,11,0.0
15023,11,0.0
13396,11,0.0
8353,11,0.0
8676,11,0.0
15246,11,0.0
13837,11,0.0
12963,11,0.0
13248,11,0.0
9120,11,0.18181818181818182
17019,11,0.0
16320,11,0.0
15207,11,0.0
13472,11,0.0
7960,11,0.0
10570,11,0.0
15320,11,0.0
9122,11,0.0
7545,11,0.0
7907,11,0.0
10515,11,0.0
14642,11,0.0
7782,11,0.0
16898,11,0.0
13275,11,0.0
10103,11,0.0
16076,11,0.0
12702,11,0.0
10292,11,0.0
7753,11,0.0
14537,11,0.0
14830,11,0.0
6140,11,0.0
15057,11,0.0
7716,11,0.0
12057,11,0.0
9445,11,0.0
14805,11,0.0
12092,11,0.0
13021,11,0.0
10698,11,0.0
10801,11,0.0
8195,11,0.0
6663,11,0.18181818181818182
14497,11,0.0
10372,11,0.0
7561,11,0.0
6668,11,0.18181818181818182
11686,11,0.0
8202,11,0.0
7001,11,0.0
15884,11,0.0
7632,11,0.0
16088,11,0.09090909090909091
15420,11,0.0
11847,11,0.0
11624,11,0.0
9797,11,0.0
9873,11,0.0
6474,11,0.0
10625,11,0.0
12157,11,0.0
12868,11,0.0
14984,11,0.0
12514,11,0.0
16445,11,0.0
9245,11,0.0
16430,11,0.0
15961,11,0.0
13652,11,0.0
8086,11,0.09090909090909091
9842,11,0.0
11418,11,0.0
10622,11,0.0
15447,11,0.0
6434,11,0.0
12981,11,0.0
12927,11,0.0
12560,11,0.09090909090909091
10269,11,0.0
9298,11,0.0
16806,11,0.0
14283,11,0.0
12455,11,0.0
10754,11,0.0
12454,11,0.0
7723,11,0.0
14278,11,0.0
11526,11,0.0
11663,11,0.0
13305,11,0.09090909090909091
10051,11,0.0
11719,11,0.0
7062,11,0.45454545454545453
15527,11,0.0
12033,11,0.0
11331,11,0.8181818181818182
10361,11,0.18181818181818182
15507,11,0.0
15864,11,0.0
8500,11,0.18181818181818182
11825,11,0.0
11761,11,0.0
17003,11,0.0
9267,11,0.0
14748,11,0.0
10581,11,0.0
10446,11,0.0
8463,11,0.0
11522,11,0.0
15022,11,0.0
12803,11,0.0
14730,11,0.0
6521,11,0.09090909090909091
11926,11,0.09090909090909091
12427,11,0.0
8914,11,0.0
6385,11,0.0
7244,11,0.0
12433,11,0.0
8057,11,0.0
14621,11,0.0
7050,11,0.0
16158,11,0.0
9540,11,0.0
15650,11,0.0
8031,11,0.0
7038,11,0.0
16359,11,0.0
14430,11,0.0
9359,11,0.45454545454545453
12793,11,0.0
14856,11,0.09090909090909091
1533,11,0.0
17604,11,0.0
5834,11,0.0
17218,11,0.0
17895,11,0.0
4396,11,0.0
17074,11,0.0
3665,11,0.0
2148,11,0.0
3423,11,0.0
1433,11,0.0
2708,11,0.0
3145,11,0.45454545454545453
17343,11,0.0
5543,11,0.0
4228,11,0.0
1181,11,0.0
2454,11,0.0
18063,11,0.0
17730,11,0.0
6092,11,0.0
5740,11,0.0
1925,11,0.0
5210,11,0.0
5793,11,0.0
17116,11,0.0
3377,11,0.0
1863,11,0.0
17584,11,0.0
1262,11,0.0
1712,11,0.0
2608,11,0.0
4109,11,0.0
6038,11,0.0
1475,11,0.0
17755,11,0.0
1306,11,0.36363636363636365
6042,11,0.0
5085,11,0.0
5860,11,0.0
1723,11,0.0
5588,11,0.0
1079,11,0.0
18122,11,0.0
17557,11,0.0
4351,11,0.0
2328,11,0.0
1107,11,0.0
4770,11,0.0
18395,11,0.0
5408,11,0.09090909090909091
17289,11,0.0
4845,11,0.0
3077,11,0.0
17820,11,0.09090909090909091
5303,11,0.09090909090909091
4744,11,0.0
2745,11,0.0
4698,11,0.09090909090909091
3748,11,0.0
1186,11,0.0
3067,11,0.0
1381,11,0.0
3529,11,0.0
1375,11,0.0
3827,11,0.0
4745,11,0.0
2107,11,0.0
5333,11,0.0
17724,11,0.0
6095,11,0.0
1013,11,0.0
4742,11,0.0
5641,11,0.0
3804,11,0.09090909090909091
3738,11,0.0
1676,11,0.7272727272727273
5050,11,0.0
10521,10,0.0
16642,10,0.0
3396,10,0.0
12059,10,0.0
11804,10,0.0
2027,10,0.0
17943,10,0.0
2549,10,0.0
5265,10,0.0
9565,10,0.0
1868,10,0.0
16192,10,0.0
3382,10,0.0
15933,10,0.0
14346,10,0.0
5348,10,0.0
4821,10,0.0
16868,10,0.1
8396,10,0.0
10518,10,0.0
9419,10,0.0
3388,10,0.0
14981,10,0.0
13939,10,0.0
5362,10,0.0
6488,10,0.0
14464,10,0.0
14463,10,0.0
12108,10,0.1
14961,10,0.0
17176,10,0.0
12105,10,0.0
16605,10,0.0
8925,10,0.0
15593,10,0.0
2710,10,0.0
15589,10,0.0
10460,10,0.0
15791,10,0.3
3078,10,0.0
3113,10,0.0
10394,10,0.0
5673,10,0.0
18104,10,0.2
15954,10,0.0
11105,10,0.0
1882,10,0.0
16964,10,0.0
13919,10,0.0
7305,10,0.0
11104,10,0.2
15182,10,0.0
9542,10,0.0
5441,10,0.0
11238,10,0.0
7314,10,0.0
11644,10,0.0
13432,10,0.0
14072,10,0.0
4239,10,0.0
1799,10,0.0
1411,10,0.0
4735,10,0.0
17332,10,0.0
14046,10,0.0
15882,10,0.6
2675,10,0.9
12954,10,0.0
6747,10,0.0
12956,10,0.0
14199,10,0.0
7256,10,0.0
12603,10,0.0
6610,10,0.0
9064,10,0.0
13409,10,0.0
16905,10,0.0
7870,10,0.0
7898,10,0.0
18186,10,0.0
17810,10,0.0
6693,10,0.0
2670,10,0.0
6704,10,0.0
10864,10,0.0
12467,10,0.0
15854,10,0.0
10851,10,0.0
14118,10,0.0
9125,10,0.0
15575,10,0.0
2643,10,0.0
12595,10,0.0
13383,10,0.0
17141,10,0.0
1368,10,0.0
14143,10,0.1
15004,10,0.6
10990,10,0.0
15220,10,0.0
9259,10,0.0
7280,10,0.1
12623,10,0.0
18266,10,0.0
14281,10,0.0
2686,10,0.0
5707,10,0.0
13842,10,0.0
15230,10,0.0
6543,10,0.0
7573,10,0.0
17571,10,0.0
3342,10,1.0
5437,10,0.0
5868,10,0.0
15917,10,0.0
4818,10,0.0
16327,10,0.0
1852,10,0.0
18298,10,0.0
1998,10,0.0
4319,10,0.0
3149,10,0.0
9049,10,0.0
17789,10,0.0
6595,10,0.2
3291,10,0.1
10733,10,0.0
4190,10,0.0
9292,10,0.0
15816,10,0.0
12476,10,0.0
4321,10,0.0
17786,10,0.0
10715,10,0.0
10713,10,0.0
2271,10,0.0
11890,10,0.0
1469,10,0.8
10883,10,0.0
1705,10,0.0
1596,10,0.0
6037,10,0.0
13699,10,0.0
9822,10,0.0
1042,10,0.0
2488,10,0.0
8575,10,0.0
8096,10,0.0
10209,10,0.0
1601,10,0.0
6192,10,0.0
2981,10,0.0
7691,10,0.0
4658,10,0.0
5578,10,0.0
16033,10,0.0
4532,10,0.0
3830,10,0.1
10041,10,0.0
13004,10,0.0
13724,10,0.0
16125,10,0.0
12232,10,0.0
2986,10,0.0
7035,10,0.0
6229,10,0.0
13750,10,0.1
17652,10,0.0
14784,10,0.0
4510,10,0.4
16164,10,0.0
2393,10,0.0
8518,10,0.0
13516,10,0.0
18373,10,0.0
13669,10,0.0
17319,10,0.0
6234,10,0.0
10134,10,0.0
2402,10,0.0
16059,10,0.0
8112,10,0.0
12291,10,0.0
14894,10,0.0
7105,10,0.0
15493,10,0.1
17364,10,0.0
4923,10,0.0
2475,10,0.0
13543,10,0.0
3843,10,0.0
4997,10,0.0
14694,10,0.0
13138,10,0.0
13686,10,0.0
13167,10,0.0
1942,10,0.0
1689,10,0.0
3876,10,0.0
16671,10,0.1
11731,10,0.0
9816,10,0.0
7530,10,0.0
12532,10,0.0
16051,10,0.0
12179,10,0.0
18384,10,0.0
11374,10,0.0
8067,10,0.0
2233,10,0.0
17271,10,0.0
6352,10,0.0
6355,10,0.0
15728,10,0.0
7462,10,0.0
13118,10,0.0
9622,10,0.0
17483,10,0.0
7055,10,0.0
7786,10,0.0
11783,10,0.0
11303,10,0.1
13822,10,0.1
12341,10,0.0
3046,10,0.2
13489,10,0.0
15632,10,0.0
2823,10,0.0
3530,10,0.0
12555,10,0.0
9965,10,0.0
8860,10,0.0
13487,10,0.0
14943,10,0.0
18337,10,0.3
6390,10,0.0
15098,10,0.0
11657,10,0.0
17670,10,0.0
3577,10,0.0
15419,10,0.0
16409,10,0.0
4936,10,0.0
3573,10,0.0
8812,10,0.0
2757,10,0.0
7651,10,0.0
13503,10,0.0
3582,10,0.0
2525,10,0.0
17045,10,0.0
9897,10,0.2
1565,10,0.0
13565,10,0.0
11587,10,0.0
17151,9,0.0
16824,9,0.0
11714,9,0.0
11634,9,0.2222222222222222
15665,9,0.0
15408,9,0.1111111111111111
12587,9,0.0
14070,9,0.0
17288,9,0.0
16900,9,0.0
17911,9,0.0
7065,9,0.0
9135,9,0.0
14028,9,0.0
13664,9,0.0
15676,9,0.0
2800,9,0.1111111111111111
2906,9,0.0
16406,9,0.0
1424,9,0.0
2870,9,0.1111111111111111
15840,9,0.0
11537,9,0.0
5521,9,0.0
15842,9,0.0
8640,9,0.0
13037,9,0.0
1429,9,0.0
15641,9,0.0
2285,9,0.0
13608,9,0.0
7213,9,0.0
15323,9,0.0
15631,9,0.0
2011,9,0.0
15622,9,0.0
9047,9,0.0
17183,9,0.0
11471,9,0.0
12975,9,0.0
4683,9,0.0
3109,9,0.0
2035,9,0.0
8936,9,0.1111111111111111
15080,9,0.0
8439,9,0.0
16450,9,0.0
1783,9,0.0
7544,9,0.1111111111111111
3120,9,0.1111111111111111
16859,9,0.7777777777777778
6930,9,0.0
4502,9,0.0
1574,9,0.0
11771,9,0.0
4672,9,0.0
11349,9,0.0
11835,9,0.0
12974,9,0.0
18197,9,0.0
5221,9,0.0
2740,9,0.0
8856,9,0.1111111111111111
15772,9,0.0
11266,9,0.0
13857,9,0.0
13821,9,0.0
12990,9,0.0
8488,9,0.0
3031,9,0.0
8902,9,0.0
8903,9,0.0
3013,9,0.0
6866,9,0.0
1736,9,0.0
5651,9,0.0
8971,9,0.0
16367,9,0.0
1443,9,0.0
11464,9,0.0
8527,9,0.0
5431,9,0.0
13011,9,0.0
15056,9,0.1111111111111111
1463,9,0.0
5562,9,0.0
2046,9,0.0
8420,9,0.3333333333333333
16796,9,0.0
17195,9,0.0
4345,9,0.0
4333,9,0.0
8538,9,0.0
15135,9,0.0
16383,9,0.0
18130,9,0.1111111111111111
1795,9,0.0
6894,9,0.0
13748,9,0.0
8778,9,0.0
2759,9,0.0
15718,9,0.0
12491,9,0.0
6820,9,0.0
6960,9,0.1111111111111111
15799,9,0.0
11399,9,0.0
4524,9,0.0
5040,9,0.0
8770,9,0.0
18123,9,0.0
5570,9,0.0
5439,9,0.0
12572,9,0.0
3132,9,0.0
11879,9,0.0
2739,9,0.0
7434,9,0.3333333333333333
14421,9,0.0
2465,9,0.0
5182,9,0.0
5970,9,0.0
10119,9,0.0
13223,9,0.0
16193,9,0.0
6396,9,0.0
9566,9,0.0
16286,9,0.0
17645,9,0.0
5181,9,0.2222222222222222
8128,9,0.0
1201,9,0.0
18098,9,0.0
14518,9,0.0
12666,9,0.0
3640,9,0.0
10309,9,0.0
12670,9,0.0
3960,9,0.0
14525,9,0.0
13151,9,0.0
2539,9,0.0
4965,9,0.0
6226,9,0.0
9772,9,0.0
10108,9,0.0
16514,9,0.0
2577,9,0.0
14676,9,0.0
15965,9,0.2222222222222222
10459,9,0.0
2574,9,0.0
9502,9,0.0
15370,9,0.0
14744,9,0.0
14444,9,0.0
2248,9,0.0
10393,9,0.1111111111111111
4007,9,0.0
5949,9,0.0
6438,9,0.0
3851,9,0.0
10406,9,0.0
2552,9,0.0
14958,9,0.0
3473,9,0.0
7630,9,0.0
17613,9,0.3333333333333333
16182,9,0.0
17089,9,0.0
1223,9,0.0
5106,9,0.0
3589,9,0.0
3594,9,0.0
3595,9,0.0
6025,9,0.0
17010,9,0.0
7768,9,0.0
9698,9,0.0
17013,9,0.0
12421,9,0.0
8161,9,0.0
2212,9,0.0
4876,9,0.0
2396,9,0.0
16041,9,0.0
6285,9,0.0
14646,9,0.0
3607,9,0.0
14683,9,0.0
9714,9,0.0
12241,9,0.0
14905,9,0.0
9719,9,0.1111111111111111
2495,9,0.0
6259,9,0.0
17705,9,0.0
5172,9,0.0
18340,9,0.0
3955,9,0.0
16174,9,0.1111111111111111
3943,9,0.0
14554,9,0.0
10147,9,0.0
7671,9,0.0
10273,9,0.0
14925,9,0.0
12692,9,0.0
12848,9,0.3333333333333333
12261,9,0.0
14575,9,0.0
12173,9,0.0
7350,9,0.0
18096,9,0.0
9674,9,0.1111111111111111
12175,9,0.0
10245,9,0.0
4869,9,0.0
7390,9,0.0
2476,9,0.0
15245,9,0.0
14675,9,0.0
14408,9,0.0
3311,9,0.0
1355,9,0.0
1344,9,0.0
17799,9,0.0
4784,9,0.0
6623,9,0.0
14804,9,0.0
5811,9,0.0
8073,9,0.0
7440,9,0.0
6607,9,0.0
16261,9,0.5555555555555556
1832,9,0.0
14212,9,0.0
4202,9,0.1111111111111111
2620,9,0.0
5059,9,0.0
14800,9,0.0
12009,9,0.0
12749,9,0.0
12017,9,0.0
12617,9,0.0
3308,9,0.0
16758,9,0.3333333333333333
14176,9,0.0
14172,9,0.0
13342,9,0.0
15211,9,0.0
5770,9,0.0
9152,9,0.0
16100,9,0.0
6672,9,0.0
9987,9,0.5555555555555556
1373,9,0.0
12763,9,0.0
4766,9,0.0
18188,9,0.0
1364,9,0.0
14154,9,0.0
14169,9,0.0
15561,9,0.0
16922,9,0.0
16111,9,0.0
10804,9,0.0
6134,9,0.0
2156,9,0.0
5786,9,0.0
6137,9,0.0
3761,9,0.0
17064,9,0.0
10684,9,0.0
3304,9,0.0
6486,9,0.0
4052,9,0.0
12634,9,0.0
4104,9,0.0
1243,9,0.0
2365,9,0.0
12638,9,0.0
9471,9,0.1111111111111111
9467,9,0.0
9848,9,0.0
14881,9,0.0
2589,9,0.0
12887,9,0.0
12021,9,0.0
1258,9,0.0
6083,9,0.0
10552,9,0.0
16214,9,0.0
10615,9,0.0
4813,9,0.0
13266,9,0.0
10035,9,0.0
17329,9,0.0
10666,9,0.0
15340,9,0.0
1299,9,0.0
2200,9,0.0
5925,9,0.1111111111111111
13104,9,0.0
1296,9,0.0
2155,9,0.0
1292,9,0.0
7447,9,0.0
4142,9,0.0
12031,9,0.0
3744,9,0.0
13274,9,0.0
8567,8,0.0
4630,8,0.0
2426,8,0.0
2804,8,0.0
4642,8,0.0
5485,8,0.0
7974,8,0.0
17998,8,0.5
4948,8,0.0
15267,8,0.0
8102,8,0.0
5000,8,0.0
8532,8,0.0
4636,8,0.0
13124,8,0.0
11671,8,0.0
8119,8,0.0
2413,8,0.0
8047,8,0.0
8547,8,0.5
7416,8,0.125
16807,8,0.0
16558,8,0.0
8578,8,0.0
12494,8,0.0
15481,8,0.0
4747,8,0.0
8239,8,0.25
1941,8,0.0
1853,8,0.0
8413,8,0.0
16776,8,0.375
18031,8,0.0
5384,8,0.0
2612,8,0.0
15582,8,0.0
16509,8,0.0
12016,8,0.0
7981,8,0.0
8434,8,0.0
4974,8,0.0
17255,8,0.0
7187,8,0.0
4824,8,0.0
12460,8,0.0
16814,8,0.0
17367,8,0.0
13067,8,0.0
17958,8,0.0
2655,8,0.0
11957,8,0.0
15203,8,0.0
5419,8,0.0
15560,8,0.0
13402,8,0.0
5428,8,0.0
16585,8,0.0
8348,8,0.25
17238,8,0.0
11991,8,0.0
16491,8,0.0
15558,8,0.0
15181,8,0.0
5361,8,0.0
16472,8,0.0
7456,8,0.0
12439,8,0.0
4684,8,0.0
13496,8,0.0
12159,8,0.0
2531,8,0.0
7458,8,0.0
2379,8,0.375
16511,8,0.0
15504,8,0.0
11767,8,0.0
8179,8,0.0
1990,8,0.0
8517,8,0.0
12243,8,0.0
2544,8,0.0
13217,8,0.0
15519,8,0.0
1748,8,0.0
1909,8,0.0
2548,8,0.0
12123,8,0.0
16456,8,0.0
11816,8,0.0
7466,8,0.0
8460,8,0.0
12104,8,0.0
2006,8,0.0
7321,8,0.0
8261,8,0.0
4832,8,0.0
7178,8,0.0
18177,8,0.0
9009,8,0.0
2273,8,0.0
16249,8,0.0
14242,8,0.0
14249,8,0.0
9332,8,0.0
9336,8,0.0
12620,8,0.0
14277,8,0.0
6216,8,0.0
15400,8,0.125
4133,8,0.0
14300,8,0.0
14306,8,0.0
17765,8,0.0
5871,8,0.0
3361,8,0.0
4095,8,0.0
15927,8,0.0
5890,8,0.0
15928,8,0.0
4078,8,0.875
10548,8,0.0
17073,8,0.0
17751,8,0.0
4051,8,0.0
5913,8,0.0
5914,8,0.0
5915,8,0.0
14393,8,0.0
4183,8,0.0
9294,8,0.125
16968,8,0.0
17689,8,0.0
6251,8,0.0
5043,8,0.0
6678,8,0.0
3228,8,0.0
9182,8,0.0
9183,8,0.0
3232,8,0.0
9189,8,0.0
9190,8,0.0
9836,8,0.0
9201,8,0.0
9202,8,0.0
9821,8,0.0
5054,8,0.0
14163,8,0.0
1357,8,0.0
2066,8,0.0
10772,8,0.0
16935,8,0.0
16817,8,0.0
10757,8,0.25
14205,8,0.0
6604,8,0.125
9262,8,0.0
9284,8,0.0
3669,8,0.0
10724,8,0.0
10513,8,0.0
7817,8,0.0
9137,8,0.0
6241,8,0.0
7657,8,0.625
1155,8,0.0
2219,8,0.0
17006,8,0.0
1148,8,0.0
6014,8,0.0
14920,8,0.0
14599,8,0.0
14603,8,0.0
10242,8,0.0
6242,8,0.0
6308,8,0.0
7661,8,0.0
9697,8,0.0
2213,8,0.0
16157,8,0.0
18360,8,0.0
1091,8,0.0
9716,8,0.0
14665,8,0.0
16151,8,0.0
9726,8,0.0
10192,8,0.0
12823,8,0.625
17636,8,0.0
10164,8,0.0
10154,8,0.0
9646,8,0.0
3568,8,0.0
4025,8,0.0
10291,8,0.0
9490,8,0.0
1056,8,0.0
3439,8,0.0
5935,8,0.5
6452,8,0.0
14441,8,0.0
17739,8,1.0
3442,8,0.0
10445,8,0.0
17610,8,0.0
14960,8,0.0
15365,8,0.125
18331,8,0.0
10385,8,0.0
6232,8,0.0
10365,8,0.0
7637,8,0.0
5973,8,0.0
6393,8,0.375
14947,8,0.0
12870,8,0.0
5981,8,0.0
3536,8,0.0
2204,8,0.0
12854,8,0.0
16183,8,0.0
10297,8,0.0
15846,8,0.0
10872,8,0.25
5041,8,0.25
6997,8,0.0
2019,8,0.0
8735,8,0.125
5234,8,0.0
17890,8,0.0
15706,8,0.0
5566,8,0.0
6982,8,0.0
2972,8,0.0
11413,8,0.0
8768,8,0.125
6155,8,0.0
5575,8,0.0
18042,8,0.0
14803,8,0.0
13746,8,0.0
8798,8,0.0
8799,8,0.0
13752,8,0.0
11379,8,0.0
2993,8,0.0
11364,8,0.0
13789,8,0.0
5607,8,0.0
5129,8,0.0
1022,8,0.125
11342,8,0.0
16863,8,0.0
1015,8,0.125
8716,8,0.0
3749,8,0.0
1626,8,0.0
17291,8,0.0
11632,8,0.0
16821,8,0.0
7713,8,0.0
7046,8,0.0
12781,8,0.0
2853,8,0.0
11589,8,0.0
7041,8,0.0
11581,8,0.0
7948,8,0.0
1645,8,0.0
18089,8,0.0
7032,8,0.0
7030,8,0.0
1012,8,0.0
11535,8,0.0
7699,8,0.0
17294,8,0.0
7021,8,0.0
7020,8,0.0
14816,8,0.0
2890,8,0.0
11515,8,0.0
4587,8,0.0
13657,8,0.0
2928,8,0.25
1392,8,0.125
5614,8,0.0
14792,8,0.0
11089,8,0.0
6811,8,0.0
11080,8,0.0
11056,8,0.0
16321,8,0.0
11041,8,0.0
12573,8,0.0
17510,8,0.0
13989,8,0.0
3142,8,0.0
16609,8,0.0
14002,8,0.0
12957,8,0.0
9037,8,0.0
6756,8,0.0
14035,8,0.0
10987,8,0.0
3158,8,0.0
4303,8,0.0
10956,8,0.0
3175,8,0.125
14059,8,0.0
15829,8,0.0
15830,8,0.0
17819,8,0.0
10916,8,0.0
18274,8,0.0
3200,8,0.0
16701,8,0.0
6812,8,0.0
17681,8,0.25
8926,8,0.125
16352,8,0.0
5636,8,0.0
11261,8,0.0
3059,8,0.0
18045,8,0.0
16343,8,0.0
11214,8,0.125
13870,8,0.0
6867,8,0.0
15786,8,0.0
8911,8,0.0
13943,8,0.0
4413,8,0.0
5664,8,0.0
1036,8,0.0
15798,8,0.0
16329,8,0.0
13924,8,0.0
16878,8,0.0
17641,8,0.0
12977,8,0.0
6848,8,0.0
6851,8,0.125
2196,7,0.0
7749,7,0.0
7726,7,0.0
2409,7,0.0
5113,7,0.0
5121,7,0.0
12728,7,0.0
12380,7,0.5714285714285714
18078,7,0.0
7952,7,0.42857142857142855
12712,7,0.0
5031,7,0.0
12559,7,0.0
12481,7,0.0
12553,7,0.0
5024,7,0.0
2311,7,0.0
2313,7,0.0
7925,7,0.0
12533,7,0.0
5013,7,0.0
5003,7,0.0
7961,7,0.0
12512,7,0.0
7959,7,0.0
12502,7,0.0
5010,7,0.0
16606,7,0.0
7899,7,0.0
2380,7,0.0
8053,7,0.0
2218,7,0.0
12683,7,0.0
12676,7,0.0
12664,7,0.0
2240,7,0.0
4968,7,0.0
7814,7,0.0
2257,7,0.0
12633,7,0.0
15402,7,0.0
15442,7,0.0
7854,7,0.0
15439,7,0.0
5046,7,0.2857142857142857
5044,7,0.0
8035,7,0.0
11318,7,0.0
12348,7,0.0
4156,7,0.0
10638,7,0.0
10629,7,0.0
10624,7,0.0
10612,7,0.0
9389,7,0.0
10586,7,0.8571428571428571
10545,7,0.0
10533,7,0.0
10516,7,0.0
9459,7,0.0
3412,7,0.0
10470,7,0.0
16205,7,0.0
10431,7,0.0
10407,7,0.0
17611,7,0.0
3476,7,0.0
16195,7,0.0
10374,7,0.0
15985,7,0.0
3510,7,0.0
10643,7,0.0
10677,7,0.0
10353,7,0.0
9318,7,0.14285714285714285
17829,7,0.0
9071,7,0.0
10968,7,0.0
9080,7,0.0
9103,7,0.0
9118,7,0.0
3203,7,0.0
4263,7,0.0
17537,7,0.0
9196,7,0.0
9203,7,0.0
3241,7,0.0
4237,7,0.0
9215,7,0.0
10790,7,0.0
10786,7,0.0
4221,7,0.0
9254,7,0.0
10731,7,0.0
10725,7,0.0
4169,7,0.0
3526,7,0.0
9573,7,0.0
8071,7,0.0
3639,7,0.0
10131,7,0.0
9790,7,0.0
9794,7,0.0
3664,7,0.14285714285714285
10111,7,0.0
3846,7,0.0
17685,7,0.0
9815,7,0.0
3685,7,0.0
10073,7,0.0
3706,7,0.0
9865,7,0.0
3818,7,0.0
3813,7,0.0
16078,7,0.0
9898,7,0.0
9990,7,0.0
17666,7,0.0
16110,7,0.0
17656,7,0.14285714285714285
16106,7,0.0
10138,7,0.0
10146,7,0.0
10338,7,0.0
10148,7,0.0
16006,7,0.0
9609,7,0.0
9611,7,0.0
10301,7,0.0
3944,7,0.0
3569,7,0.0
16170,7,0.0
10265,7,0.0
17702,7,0.0
3934,7,0.14285714285714285
3581,7,0.0
3583,7,0.0
9673,7,0.0
10241,7,0.0
3918,7,0.0
3910,7,0.0
3598,7,0.0
3599,7,0.0
10224,7,0.0
10190,7,0.0
10168,7,0.0
10998,7,0.0
11013,7,0.0
11034,7,0.0
4796,7,0.0
16493,7,0.0
2629,7,0.0
2635,7,0.0
15571,7,0.0
2674,7,0.0
17415,7,0.0
8411,7,0.0
17948,7,0.0
11855,7,0.0
11841,7,0.0
17425,7,0.0
8509,7,0.0
11742,7,0.0
2782,7,0.0
2785,7,0.0
2786,7,0.0
11700,7,0.0
2808,7,0.0
4632,7,0.14285714285714285
15628,7,0.0
15629,7,0.0
16495,7,0.0
15546,7,0.0
9004,7,0.0
8292,7,0.0
8076,7,0.0
4940,7,0.0
8080,7,0.0
2444,7,0.2857142857142857
16559,7,0.0
4924,7,0.0
15486,7,0.0
16553,7,0.0
2484,7,0.0
8160,7,0.0
12233,7,0.0
2500,7,0.2857142857142857
12192,7,0.0
2512,7,0.0
12169,7,0.0
4849,7,0.0
2543,7,0.0
8245,7,0.0
12114,7,0.0
12100,7,0.0
8289,7,0.0
11664,7,0.0
11639,7,0.5714285714285714
8625,7,0.0
11629,7,0.0
15753,7,0.0
11286,7,0.0
11281,7,0.0
8854,7,0.0
8865,7,0.0
11251,7,0.0
11239,7,0.0
11217,7,0.0
8919,7,0.0
16334,7,0.0
11129,7,0.14285714285714285
15797,7,0.0
4391,7,0.0
4390,7,0.0
3123,7,0.8571428571428571
4380,7,0.0
11092,7,0.0
15801,7,0.14285714285714285
11074,7,0.2857142857142857
17841,7,0.0
4360,7,0.0
2170,7,0.0
3003,7,0.0
4499,7,0.0
2958,7,0.0
11609,7,0.0
15647,7,0.0
4602,7,0.0
16399,7,0.2857142857142857
8675,7,0.0
4593,7,0.0
17903,7,0.0
11461,7,0.14285714285714285
8730,7,0.0
11442,7,0.0
11351,7,0.0
4546,7,0.42857142857142855
4545,7,0.0
16373,7,0.14285714285714285
15712,7,0.0
11395,7,0.0
8788,7,0.0
8795,7,0.0
16366,7,0.0
2995,7,0.0
5135,7,0.0
3797,7,0.0
5937,7,0.0
13175,7,0.0
6681,7,0.0
7552,7,0.0
5988,7,0.0
15312,7,0.0
13643,7,0.0
6225,7,0.0
14729,7,0.0
15308,7,0.0
6231,7,0.0
1057,7,0.0
13417,7,0.0
7537,7,0.0
13153,7,0.0
7198,7,0.0
1953,7,0.0
17027,7,0.0
14546,7,0.0
7181,7,0.0
14129,7,0.0
5236,7,0.0
7397,7,0.0
17203,7,0.0
5527,7,0.0
14931,7,0.0
6214,7,0.0
13191,7,0.0
5324,7,0.0
14356,7,0.0
6977,7,0.0
18314,7,0.0
7602,7,0.0
15258,7,0.0
13368,7,0.0
1399,7,0.0
1394,7,1.0
5201,7,0.0
13685,7,0.0
6206,7,0.0
13377,7,0.0
5765,7,0.0
7583,7,0.0
12950,7,0.0
2058,7,0.0
13181,7,0.0
6076,7,0.0
15196,7,0.0
15262,7,0.0
16997,7,0.0
14935,7,0.0
2037,7,0.14285714285714285
16914,7,0.0
7398,7,0.0
16918,7,0.0
13614,7,0.0
14644,7,0.0
13552,7,0.5714285714285714
5494,7,0.0
14213,7,0.0
14584,7,0.0
7137,7,0.0
1982,7,0.0
14630,7,0.0
5493,7,0.14285714285714285
14232,7,0.2857142857142857
7448,7,0.0
6596,7,0.0
5817,7,0.0
13548,7,0.0
14218,7,0.0
17130,7,0.0
14219,7,0.0
18212,7,0.0
5830,7,0.0
6582,7,0.0
1323,7,0.0
1984,7,0.0
7119,7,0.0
1993,7,0.0
13554,7,0.0
6035,7,0.0
15173,7,0.0
17024,7,0.42857142857142855
17206,7,0.0
15178,7,0.0
7403,7,0.0
13605,7,0.0
13049,7,0.0
14171,7,0.0
17280,7,0.0
7414,7,0.0
5275,7,0.0
1999,7,0.0
13502,7,0.0
18220,7,0.0
6008,7,0.0
15287,7,0.0
6567,7,0.0
17276,7,0.0
7081,7,0.0
13557,7,0.0
13127,7,0.0
1745,7,0.0
18202,7,0.0
6726,7,0.0
1387,7,0.0
14069,7,0.0
1189,7,0.0
5175,7,0.0
18243,7,0.0
5177,7,0.2857142857142857
6916,7,0.0
6426,7,0.0
15104,7,0.0
17247,7,0.0
16985,7,0.0
1479,7,0.0
7259,7,0.0
5647,7,0.0
5610,7,0.0
1191,7,0.8571428571428571
14389,7,0.0
5723,7,0.0
15086,7,0.0
6398,7,0.0
13762,7,0.0
17251,7,0.0
14861,7,0.0
14394,7,0.0
1195,7,0.14285714285714285
15096,7,0.0
5623,7,0.0
5627,7,0.0
1021,7,0.0
15250,7,0.0
